"icd_code","icd_name","yll_cause","yll_cause_name","cause_outline","GUC","male","female","yll_amin","yll_amax"
"E92298","Other specified places","inj_mech_gun","Unintentional firearm injuries","C.02.05.01","C.02.05","1","1",0,200
"E92299","Unspecified place","inj_mech_gun","Unintentional firearm injuries","C.02.05.01","C.02.05","1","1",0,200
"E923","Accident caused by explosive material","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9230","Accident caused by fireworks","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92300","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92301","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92302","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92303","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92304","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92305","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92306","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92307","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92308","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92309","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9231","Accident caused by blasting materials","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92310","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92311","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92312","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92313","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92314","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92315","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92316","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92317","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92318","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92319","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9232","Accident caused by explosive gases","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92320","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92321","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92322","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92323","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92324","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92325","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92326","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92327","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92328","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92329","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9238","Accident caused by other explosive materials","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92380","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92381","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92382","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92383","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92384","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92385","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92386","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92387","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92388","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92389","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9239","Accident caused by unspecified explosive material","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92390","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92391","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92392","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92393","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92394","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92395","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92396","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92397","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92398","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92399","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E924","Accident caused by hot substance or object caustic or corrosive material and steam","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9240","Accident caused by hot liquids and vapors, including steam","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92400","Home","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92401","Farm","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92402","Mine and quarry","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92403","Industrial place and premises","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92404","Place for recreation and sport","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92405","Street and highway","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92406","Public building","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92407","Residential institution","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92408","Other specified places","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92409","Unspecified place","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9241","Accident caused by caustic and corrosive substances","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92410","Home","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92411","Farm","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92412","Mine and quarry","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92413","Industrial place and premises","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92414","Place for recreation and sport","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92415","Street and highway","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92416","Public building","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92417","Residential institution","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92418","Other specified places","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92419","Unspecified place","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9242","Accident caused by hot (boiling) tap water","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9248","Accident caused by other hot substance or object","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92480","Home","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92481","Farm","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92482","Mine and quarry","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92483","Industrial place and premises","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92484","Place for recreation and sport","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92485","Street and highway","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92486","Public building","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92487","Residential institution","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92488","Other specified places","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92489","Unspecified place","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9249","Accident caused by unspecified hot substance or object","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92490","Home","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92491","Farm","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92492","Mine and quarry","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92493","Industrial place and premises","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92494","Place for recreation and sport","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92495","Street and highway","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92496","Public building","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92497","Residential institution","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92498","Other specified places","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E92499","Unspecified place","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E925","Accident caused by electric current","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E9250","Accident caused by domestic wiring and appliances","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92500","Home","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92501","Farm","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92502","Mine and quarry","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92503","Industrial place and premises","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92504","Place for recreation and sport","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92505","Street and highway","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92506","Public building","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92507","Residential institution","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92508","Other specified places","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92509","Unspecified place","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E9251","Accident caused by electric current in electric power generating plants, distribution stations, transmission lines","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92510","Home","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92511","Farm","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92512","Mine and quarry","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92513","Industrial place and premises","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92514","Place for recreation and sport","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92515","Street and highway","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92516","Public building","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92517","Residential institution","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92518","Other specified places","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92519","Unspecified place","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E9252","Accident caused by industrial wiring, appliances, and electrical machinery","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92520","Home","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92521","Farm","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92522","Mine and quarry","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92523","Industrial place and premises","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92524","Place for recreation and sport","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92525","Street and highway","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92526","Public building","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92527","Residential institution","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92528","Other specified places","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92529","Unspecified place","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E9258","Accident caused by other electric current","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92580","Home","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92581","Farm","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92582","Mine and quarry","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92583","Industrial place and premises","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92584","Place for recreation and sport","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92585","Street and highway","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92586","Public building","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92587","Residential institution","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92588","Other specified places","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92589","Unspecified place","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E9259","Accident caused by unspecified electric current","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92590","Home","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92591","Farm","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92592","Mine and quarry","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92593","Industrial place and premises","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92594","Place for recreation and sport","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92595","Street and highway","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92596","Public building","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92597","Residential institution","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92598","Other specified places","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E92599","Unspecified place","inj_electrocution","Electrocution","C.02.11.01","C.02.11","1","1",0,200
"E926","Exposure to radiation","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9260","Exposure to radiofrequency radiation","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92600","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92601","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92602","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92603","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92604","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92605","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92606","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92607","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92608","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92609","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9261","Exposure to infra-red radiation from heaters and lamps","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92610","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92611","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92612","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92613","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92614","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92615","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92616","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92617","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92618","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92619","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9262","Exposure to visible and ultraviolet light sources","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92620","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92621","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92622","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92623","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92624","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92625","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92626","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92627","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92628","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92629","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9263","Exposure to x-rays and other electromagnetic ionizing radiation","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92630","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92631","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92632","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92633","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92634","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92635","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92636","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92637","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92638","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92639","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9264","Exposure to lasers","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92640","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92641","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92642","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92643","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92644","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92645","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92646","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92647","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92648","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92649","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9265","Exposure to radioactive isotopes","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92650","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92651","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92652","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92653","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92654","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92655","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92656","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92657","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92658","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92659","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9268","Exposure to other specified radiation","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92680","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92681","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92682","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92683","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92684","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92685","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92686","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92687","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92688","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92689","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9269","Exposure to unspecified radiation","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92690","Home","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92691","Farm","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92692","Mine and quarry","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92693","Industrial place and premises","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92694","Place for recreation and sport","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92695","Street and highway","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92696","Public building","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92697","Residential institution","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92698","Other specified places","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E92699","Unspecified place","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E927","Overexertion and strenuous movements","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9270","Overexertion from sudden strenuous movement","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92700","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92701","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92702","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92703","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92704","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92705","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92706","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92707","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92708","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92709","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9271","Overexertion from prolonged static position","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
