icd_code,icd_name,pathogen_a_cause_code,pathogen_a_cause_name,nonfatal_a_cause_name,nonfatal_cause_name,cause_outline
80146,Fracture of base of skull with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80149,"Fracture of base of skull with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8015,Open fracture of base of skull without mention of intracranial injury,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80150,Fracture of base of skull unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80151,Fracture of base of skull with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80152,Fracture of base of skull with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80153,Fracture of base of skull with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80154,Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80155,"Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80156,Fracture of base of skull with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80159,"Fracture of base of skull with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8016,Open fracture of base of skull with cerebral laceration and contusion,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80160,Fracture of base of skull unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80161,Fracture of base of skull with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80162,Fracture of base of skull with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80163,Fracture of base of skull with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80164,Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80165,"Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80166,Fracture of base of skull with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80169,"Fracture of base of skull with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8017,Open fracture of base of skull with subarachnoid subdural and extradural hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80170,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80171,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80172,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80173,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80174,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80175,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80176,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80179,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8018,Open fracture of base of skull with other and unspecified intracranial hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80180,Fracture of base of skull unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80181,Fracture of base of skull with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80182,Fracture of base of skull with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80183,Fracture of base of skull with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80184,Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80185,"Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80186,Fracture of base of skull with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80189,"Fracture of base of skull with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8019,Open fracture of base of skull with intracranial injury of other and unspecified nature,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80190,Fracture of base of skull unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80191,Fracture of base of skull with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80192,Fracture of base of skull with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80193,Fracture of base of skull with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80194,Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80195,"Fracture of base of skull with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80196,Fracture of base of skull with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80199,"Fracture of base of skull with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
802,Fracture of face bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8020,Closed fracture of nasal bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8021,Open fracture of nasal bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8022,Closed fracture of mandible,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80220,Fracture of face bones unspecified site,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80221,Fracture of face bones condylar process,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80222,Fracture of face bones subcondylar,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80223,Fracture of face bones coronoid process,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80224,"Fracture of face bones ramus, unspecified","fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80225,Fracture of face bones angle of jaw,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80226,Fracture of face bones symphysis of body,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80227,Fracture of face bones alveolar border of body,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80228,"Fracture of face bones body, other and unspecified","fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80229,Fracture of face bones multiple sites,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8023,Open fracture of mandible,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80230,Fracture of face bones unspecified site,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80231,Fracture of face bones condylar process,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80232,Fracture of face bones subcondylar,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80233,Fracture of face bones coronoid process,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80234,"Fracture of face bones ramus, unspecified","fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80235,Fracture of face bones angle of jaw,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80236,Fracture of face bones symphysis of body,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80237,Fracture of face bones alveolar border of body,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80238,"Fracture of face bones body, other and unspecified","fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
80239,Fracture of face bones multiple sites,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8024,Closed fracture of malar and maxillary bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8025,Open fracture of malar and maxillary bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8026,Closed fracture of orbital floor (blow-out),"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8027,Open fracture of orbital floor (blow-out),"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8028,Closed fracture of other facial bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
8029,Open fracture of other facial bones,"fractures, face bones N16_no pathogen#",fracture of face bones  (without direct biological pathogen),"fractures, face bones n16","N-code, (fractures, face bones N16)",N16
803,Other and unqualified skull fractures,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8030,Other closed skull fracture without mention of intracranial injury,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80300,Other and unqualified skull fractures unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80301,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80302,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80303,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80304,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80305,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80306,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80309,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8031,Other closed skull fracture with cerebral laceration and contusion,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80310,Other and unqualified skull fractures unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80311,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80312,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80313,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80314,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80315,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80316,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80319,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8032,Other closed skull fracture with subarachnoid subdural and extradural hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80320,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80321,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80322,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80323,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80324,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80325,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80326,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80329,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8033,Closed skull fracture with other and unspecified intracranial hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80330,"Other closed skull fracture with other and unspecified intracranial hemorrhage, unspecified state of unconsciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80331,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80332,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80333,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80334,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80335,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80336,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80339,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8034,Closed skull fracture with intracranial injury of other and unspecified nature,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80340,"Other closed skull fracture with intracranial injury of other and unspecified nature, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80341,"Other closed skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80342,"Other closed skull fracture with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80343,"Other closed skull fracture with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80344,"Other closed skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80345,"Other closed skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80346,"Other closed skull fracture with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80349,"Other closed skull fracture with intracranial injury of other and unspecified nature, with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8035,Other open skull fracture without mention of intracranial injury,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80350,"Other open skull fracture without mention of injury, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80351,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80352,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80353,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80354,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80355,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80356,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80359,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8036,Other open skull fracture with cerebral laceration and contusion,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80360,Other and unqualified skull fractures unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80361,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80362,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80363,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80364,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80365,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80366,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80369,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8037,Other open skull fracture with subarachnoid subdural and extradural hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
